SOURCE_ID,ra,dec,parallax,phot_g_mean_mag,bp_rp,teff_gspphot,logg_gspphot,mh_gspphot
6011010449640861952,239.7969552965691,-35.44931477158767,0.22737241861284233,18.582210540771484,1.4794788360595703,4126.9384765625,4.955100059509277,-1.5047999620437622
6011010453950140416,239.7984946189738,-35.463205330390274,0.36840748493358233,18.185256958007812,1.2357540130615234,4804.61669921875,4.892199993133545,-3.637200117111206
6011010453950144768,239.79375993193523,-35.461709435408615,0.1803005835421705,15.308422088623047,1.680044174194336,4830.24365234375,2.815000057220459,-0.10130000114440918
6011010453950149376,239.7991329701613,-35.45331366786842,0.13348249738429316,17.830333709716797,1.3264923095703125,4516.33935546875,4.850500106811523,-1.4000999927520752
2062878672089489664,309.5235161522363,37.08592292946727,0.366436038269506,17.966753005981445,3.2075119018554688,4657.14892578125,4.112199783325195,-0.01759999990463257
2062878672089490048,309.5298186426847,37.0935387857417,0.698518081572922,14.832414627075195,1.5614595413208008,7242.23828125,3.9779999256134033,-0.23759999871253967
2062878702147265792,309.47718108770766,37.06461589107249,0.2922760132744818,18.357187271118164,3.153430938720703,5023.4501953125,3.775700092315674,-0.06750000268220901
2062878702147630080,309.4818296707655,37.068372660185275,0.32437937315575416,18.912946701049805,3.2057533264160156,3889.156494140625,4.220699787139893,-0.7827000021934509
2062878702149707392,309.4850837391333,37.06344589079432,0.39276905265880935,17.341320037841797,2.2922840118408203,9361.5771484375,3.9504001140594482,-1.186900019645691
2062878706449408768,309.4826073505829,37.06328265191343,1.2896844363189905,15.322792053222656,1.2653827667236328,5109.4765625,4.545899868011475,0.06870000064373016
2062878706449409920,309.4922064977782,37.065555490382174,0.7865991306940983,17.296785354614258,1.8676033020019531,5100.0380859375,4.615600109100342,-0.511900007724762
2062878706449410688,309.4877697691452,37.06764390628622,1.3126556340059579,14.972171783447266,1.1469230651855469,5351.80322265625,4.4816999435424805,0.10499999672174454
2062585446086828800,303.4483922368516,40.897492297068176,0.5082746159114894,18.365995407104492,1.9287052154541016,4460.2158203125,4.730100154876709,-3.775700092315674
2062585476137012480,303.4325042365494,40.88798886487872,0.4786316231225424,18.979135513305664,1.9061336517333984,3620.758056640625,4.497900009155273,-1.7282999753952026
2062585476137026560,303.4280966373912,40.89368291164798,0.39937786616004384,17.536930084228516,1.5220489501953125,5574.923828125,4.703999996185303,-3.535799980163574
2062585476137048448,303.43047806206204,40.89781361683347,0.18857590686153813,17.587526321411133,1.5448570251464844,9100.1142578125,4.473199844360352,-0.597100019454956
2062585480437415808,303.4288985308796,40.88395109454658,0.24861845844901645,17.84228515625,2.3792648315429688,4379.7177734375,4.203000068664551,-1.2645000219345093
6011389613660385792,238.67045144479923,-35.446888440607616,0.5973896664462716,15.846673965454102,1.2747783660888672,5930.6171875,3.632499933242798,-0.15160000324249268
6011389613660387456,238.65890930566377,-35.44557208359515,0.47519083968386777,17.807254791259766,1.5480690002441406,4622.56103515625,4.3821001052856445,-1.3802000284194946
6011389643714731264,238.6822259590011,-35.427709492843434,0.6160601216386242,18.96405792236328,1.4066390991210938,4339.271484375,4.926599979400635,-1.5892000198364258
6011389643714733568,238.6787792775984,-35.424838358564955,0.3953101594177408,18.849109649658203,1.3463706970214844,4365.94775390625,5.070000171661377,-3.444700002670288
6011389648020126720,238.67998430428997,-35.43336449869549,0.24664011671982627,16.29485321044922,1.4611501693725586,5519.59375,3.703900098800659,-0.18389999866485596
6011389648020129536,238.67484063328735,-35.42866183643123,0.452767881379311,16.640460968017578,1.302358627319336,5380.126953125,4.635300159454346,-1.055400013923645
6011389678074471424,238.65742172303217,-35.4258362178189,0.5757549718618471,18.81124496459961,1.2656536102294922,4456.51513671875,4.8246002197265625,-2.9612998962402344
6011389678074471552,238.6559502522153,-35.42668565569812,0.9908873271865815,18.959436416625977,1.5039443969726562,4108.46337890625,4.8983001708984375,-1.9120999574661255
6011389678082448384,238.65922421438867,-35.43808455184828,0.5021910124424329,18.50330352783203,1.5524578094482422,4042.272216796875,4.4653000831604,-2.1598000526428223
6011389682371976064,238.65271844456254,-35.42568705357359,0.19150358978112716,17.948148727416992,1.3828887939453125,4432.78369140625,4.892600059509277,-1.5508999824523926
4758801292699340928,89.9343783610697,-60.55261202411824,0.12391866780137713,17.144176483154297,0.8049354553222656,5674.64453125,4.661300182342529,-0.8271999955177307
4758801361418818048,89.98564035576207,-60.537094792752704,0.30375042877535297,18.18820571899414,0.9657459259033203,5123.5546875,4.783100128173828,-1.4757000207901
4758801365715475712,89.96711553171035,-60.53422035422091,0.7384564686958764,16.765052795410156,1.1777610778808594,4690.54345703125,4.476900100708008,-0.5221999883651733
4758801434434952320,89.96300432928759,-60.52871068546751,0.8513223163784839,13.99708080291748,0.7634754180908203,5938.82763671875,4.1768999099731445,-0.33570000529289246
4758801464498034432,89.95728416910904,-60.51997463014604,0.42972146747100526,18.12848663330078,1.4094009399414062,4366.00537109375,4.665900230407715,0.07050000131130219
4758801464498035072,89.93804249179979,-60.512343246606726,0.2093117034003717,18.537887573242188,0.8363609313964844,5454.59228515625,4.725800037384033,-1.1563999652862549
4758801468794690304,89.9486430327851,-60.514160376265984,0.8736368646242955,12.957568168640137,0.7413444519042969,5944.00732421875,3.7076001167297363,-0.5787000060081482
4758801537514166912,89.89870712650301,-60.52947173070262,0.26312134323326625,16.795978546142578,0.9109725952148438,5426.89208984375,4.616799831390381,-0.8464000225067139
4758801567577248512,89.87786731393624,-60.5349870052893,0.1801300583164914,18.98525047302246,0.8259315490722656,5418.40478515625,4.774499893188477,-3.223299980163574
4758801636296725888,89.91386419751888,-60.522047140261854,0.21326786159682964,18.558143615722656,1.0025196075439453,5130.669921875,4.707900047302246,-0.6832000017166138
4758801636296726144,89.92622740841632,-60.52151785700644,0.37126504897940904,16.376876831054688,0.8865995407104492,5529.76953125,4.51800012588501,-0.3508000075817108
4758801808095416576,89.83641444248524,-60.55196665550927,0.838166399956505,18.652225494384766,1.949117660522461,3804.150146484375,4.845300197601318,-0.6230999827384949
4758801812392118272,89.85168312198918,-60.555921566205804,1.2789587117865742,14.107782363891602,0.8563079833984375,5735.08251953125,4.429299831390381,0.05139999836683273
4758801812392118528,89.854400335087,-60.556768919663114,0.8393038579760064,13.252076148986816,0.8258504867553711,5623.888671875,3.762500047683716,-0.5180000066757202
4757612278255537920,83.55391479118335,-62.22159573497546,0.8640609601894609,15.937793731689453,0.9683876037597656,5280.23974609375,4.59250020980835,-0.5239999890327454
4757612278255538048,83.54991164227623,-62.222882441396926,0.869894874305523,14.695968627929688,0.7624893188476562,6091.439453125,4.3668999671936035,-0.654699981212616
4757612312615277184,83.52202539733763,-62.231374547406105,0.7575770664208492,14.852901458740234,0.738438606262207,6270.25341796875,4.311299800872803,-0.9690999984741211
4757612346975011584,83.53194353279352,-62.22046632365147,1.5358206372523655,13.807441711425781,0.8823957443237305,5397.5576171875,4.329100131988525,-0.7221999764442444
4757612411410534144,83.47329092777518,-62.22551486070704,0.2532341929149112,18.249452590942383,1.021017074584961,5012.62939453125,4.725200176239014,-0.98580002784729
4756990293969107584,83.92713770457102,-64.0688324050434,2.1458535416063187,18.999502182006836,2.7098960876464844,3287.839111328125,4.950399875640869,-0.15479999780654907
4758137638651304960,88.34514962706234,-62.66411145792212,0.1269673383566645,18.5455379486084,1.2187538146972656,4660.3974609375,4.795899868011475,-1.6486999988555908
4758137707370793344,88.2901118620098,-62.71547888966043,0.5727550888763516,17.194313049316406,1.0578193664550781,4957.673828125,4.707099914550781,-0.5418999791145325
4758137737432681728,88.26746297209422,-62.72144631940667,3.7403012907945756,18.958654403686523,3.117166519165039,3094.835205078125,4.984799861907959,0.029899999499320984
4758137737432710016,88.26131202824241,-62.7134289638917,0.4774631513918584,18.116727828979492,1.0570049285888672,4952.3828125,4.679699897766113,-0.49720001220703125
4758137771792486144,88.26493901777143,-62.70204079910984,0.12679128948306687,17.570486068725586,1.2860374450683594,4561.4150390625,4.179299831390381,-0.7680000066757202
4758137776090263296,88.26309306538097,-62.707282226042615,1.2051696427145144,14.37696647644043,0.9716157913208008,5362.91162109375,4.386300086975098,0.06949999928474426
4758137806152175104,88.32201718737937,-62.7152099116629,0.45771652391096335,18.954011917114258,1.1984329223632812,4654.75390625,4.891900062561035,-1.7391999959945679
6011010453950149888,239.79266152487938,-35.4560468836055,0.5322246564031727,17.96721839904785,1.3796672821044922,4317.6572265625,4.643799781799316,-3.11929988861084
6011010484000585984,239.77856428438716,-35.4526334579674,0.28360558591964974,17.862396240234375,1.4884166717529297,4719.2548828125,4.848499774932861,-1.664199948310852
6011010484000586112,239.77569619887043,-35.45244299243475,1.0825482572088343,17.828218460083008,1.1713504791259766,5152.28515625,4.8024001121521,-2.9356000423431396
6011010484003214336,239.77226721233438,-35.461372800968185,0.4562045954962377,18.320066452026367,1.3110313415527344,4353.5068359375,4.713900089263916,-3.4196999073028564
6011010488306040448,239.7753468172901,-35.44843264566411,0.32140766468338755,18.60269546508789,1.4240493774414062,4310.46728515625,4.921199798583984,-1.5642999410629272
6011010488310211328,239.78479613224948,-35.45813386660002,0.33744557790304375,17.418758392333984,1.423440933227539,4632.0517578125,4.371500015258789,-1.37909996509552
6011010488310211456,239.781247490361,-35.459802102394264,0.14048542025583813,17.507831573486328,1.4003982543945312,4808.13671875,4.737199783325195,-0.9498999714851379
6011010488310212096,239.77409337598624,-35.44809236589759,0.9195904674290046,17.40608787536621,1.6121368408203125,4368.2783203125,4.697800159454346,-0.44510000944137573
6011010518360355072,239.79685106578813,-35.446222557054305,0.17816474416026978,18.041221618652344,1.2773456573486328,4771.58642578125,4.889200210571289,-2.014699935913086
2062449175368136704,302.998993267589,40.21158408993439,1.0473766608042858,14.683900833129883,1.0891857147216797,5491.46142578125,4.308199882507324,-0.164000004529953
2062449175368138368,303.00517037021723,40.21762669008352,1.1276676842222482,13.580116271972656,0.8274412155151367,6456.7255859375,4.220300197601318,-0.3458999991416931
2062449175368139392,303.0027427388857,40.223586007700334,0.15203202389872308,16.55362892150879,2.4996023178100586,8166.80419921875,3.847100019454956,0.18199999630451202
2062449205419473792,303.0223823879983,40.210509219496956,0.9019328175690385,16.70552635192871,1.4294681549072266,4556.0693359375,4.441699981689453,-0.5637000203132629
2062449205419484544,303.02534709610336,40.21258888887946,0.604242382928013,18.67621421813965,1.8988513946533203,3903.815673828125,4.903200149536133,-1.0526000261306763
2062449205419506176,303.03233974547396,40.214611111421185,0.5263970282560593,17.560516357421875,1.6502342224121094,5173.962890625,4.724999904632568,-1.5276000499725342
2062449205419516416,303.02924716497773,40.21914750175194,0.34211163168234643,18.099023818969727,2.8614730834960938,4487.59619140625,4.179299831390381,-1.0023000240325928
2062449205419517824,303.02453980267836,40.218735944968024,0.13624150826794265,18.07755470275879,1.7186660766601562,4969.08251953125,4.779600143432617,-1.563599944114685
2062449205419557248,303.0181128304997,40.22097258237495,0.5153090225988645,17.52392578125,1.631612777709961,5204.841796875,4.671199798583984,-0.7382000088691711
2062449209718559616,303.0189440483317,40.22070104667366,0.3908451235799288,18.723630905151367,1.8721752166748047,3584.358154296875,4.446000099182129,-1.1389000415802002
6011389781153028608,238.70736320119974,-35.40756253469795,0.7592506058698919,18.592670440673828,1.807931900024414,3721.61474609375,4.353000164031982,-1.9872000217437744
6011573124719345792,236.87619645043924,-35.44234915394516,0.5344003226980537,18.462764739990234,1.7193775177001953,3888.793701171875,4.309599876403809,-2.1215999126434326
6011573129020408576,236.87839256516122,-35.43728332871174,0.2844116126414967,17.686113357543945,1.7249813079833984,5214.2138671875,4.722499847412109,-1.603700041770935
6011573159079101696,236.84998914349063,-35.43425772635686,0.5547328514008867,18.295698165893555,1.9134159088134766,4469.91796875,4.86269998550415,-1.445199966430664
6011573159079106816,236.86198161315878,-35.43127270395972,0.17079124877767446,18.59230613708496,1.6576175689697266,4123.70703125,4.549499988555908,-2.209399938583374
6011573159079108736,236.85785558386,-35.43032988548093,0.1500911901925926,18.390827178955078,1.808755874633789,4866.44140625,4.81689977645874,-1.8063000440597534
6011573193438846464,236.86490472388627,-35.4306447162497,0.4181892840362179,18.404897689819336,1.7475299835205078,4740.65869140625,4.827700138092041,-1.5741000175476074
6011573227798434560,236.95245626468505,-35.4982610130007,0.4022944474036648,18.170713424682617,1.8407573699951172,4898.146484375,4.80620002746582,-1.6723999977111816
6011573232096701312,236.9604833086143,-35.493481717910626,0.8635562873886773,18.93154525756836,2.2707595825195312,3562.911376953125,4.438000202178955,-1.6649999618530273
2062585480438599424,303.4282300171001,40.889290097099305,0.3717523329785535,18.915386199951172,1.8049049377441406,3804.365234375,4.9253997802734375,-1.1102999448776245
2062585480446250752,303.4264418461495,40.88442439547673,0.35786639521245195,15.4638671875,2.1386775970458984,5060.07958984375,3.135699987411499,-0.04050000011920929
2062585480446254848,303.4308140813609,40.89964610947332,0.43772162624467253,15.102686882019043,1.4842777252197266,7170.16357421875,3.9714999198913574,-0.23350000381469727
2062585510496772224,303.4442143453786,40.895378041472,0.3708084082773298,17.567916870117188,1.690826416015625,4791.9833984375,4.579500198364258,-1.4643000364303589
2062585510496791040,303.43751787422576,40.90136611247401,0.37981075413010845,18.408252716064453,1.8444271087646484,4832.17431640625,4.837500095367432,-1.811400055885315
2062585510496803328,303.4345057117423,40.905880795763764,0.3204955947684468,18.499935150146484,1.5974617004394531,4328.275390625,4.643799781799316,-2.22160005569458
2062585510503390208,303.44686172891915,40.90899899537017,0.4072506339642362,18.596851348876953,1.8446521759033203,4318.19775390625,4.906799793243408,-1.5342999696731567
2062585514797144576,303.45013188632913,40.90413000952622,0.15893250409771198,18.71978759765625,1.9752845764160156,3874.3994140625,4.327199935913086,-2.1203999519348145
2062585514797162880,303.4440032730328,40.90748407311169,1.5328531772694822,17.53964614868164,2.2949485778808594,3683.529541015625,4.4532999992370605,-0.7454000115394592
2062585514805985920,303.4458699071948,40.903145292844556,1.5569743172172916,17.124406814575195,1.9997673034667969,4051.5654296875,4.523200035095215,0.149399995803833
6011389682379869568,238.64868715146798,-35.433370357856596,0.3334587107951665,16.612735748291016,1.2596664428710938,5940.7744140625,4.607399940490723,-0.8353000283241272
6011389682379870080,238.6600300798029,-35.426530152334934,0.8052439998650355,16.71156120300293,1.344834327697754,5340.7236328125,4.665200233459473,-1.0276000499725342
6011389712434207360,238.66957501061367,-35.42932530632534,0.40800573633263465,18.48090934753418,1.280569076538086,4807.912109375,4.8933000564575195,-2.4344000816345215
6011389712434211968,238.65753521652272,-35.4227433004883,0.4679115841430572,17.772510528564453,1.3331165313720703,4473.025390625,4.630099773406982,-2.6796000003814697
6011389712434214272,238.66368562100274,-35.41858456135498,0.4928532373138683,18.402219772338867,1.4928016662597656,4163.7021484375,4.852700233459473,-1.2661999464035034
6011389716739608960,238.67004192943324,-35.419910567845534,0.5457137988061691,18.221738815307617,1.6261749267578125,4046.583984375,4.668600082397461,-1.3762999773025513
6011389716739609600,238.66988539068225,-35.41871851414709,0.4914219167037217,17.793912887573242,1.433187484741211,4396.36328125,4.867700099945068,-1.4187999963760376
6011389716739609984,238.6619763952707,-35.42148479667239,0.6444334945266924,17.652339935302734,1.4084835052490234,4617.0751953125,4.848100185394287,-1.4922000169754028
6011389716739610112,238.66408211661417,-35.42042605298323,0.9534497582215407,17.337512969970703,1.7554168701171875,4479.81298828125,4.665599822998047,-0.36660000681877136
6011389716739610880,238.6710108475353,-35.41573294106756,0.5687256344593902,16.421375274658203,1.3371381759643555,4986.314453125,4.409800052642822,-0.7178000211715698
6011389751099342720,238.6965600347273,-35.423151599322956,0.18996567614564092,18.17298126220703,1.4769058227539062,4248.61376953125,4.863999843597412,-1.256700038909912
2062878740808978048,309.495279296972,37.079330176628574,0.6790478186523861,16.275192260742188,1.6604537963867188,7124.3310546875,4.2957000732421875,-0.19990000128746033
2062878740809149440,309.5003350484604,37.0696368986649,0.6427524294476784,18.990806579589844,2.4158477783203125,3682.890625,4.432499885559082,-1.2517999410629272
2062878770866760448,309.46965010530243,37.07929079903488,0.482451510305159,17.92190170288086,2.4390430450439453,4651.34375,4.313799858093262,-1.3531999588012695
2062878770878014976,309.4668594238216,37.07470416276671,0.27286946959752156,18.19137954711914,2.159029006958008,4824.84765625,4.7195000648498535,-0.9951000213623047
2062878775168888320,309.47901199971915,37.07637149154523,0.9075301534473162,13.8353910446167,1.2915935516357422,6279.92626953125,3.8111000061035156,-0.17100000381469727
4757612480117658880,83.43676309293379,-62.218386551430335,0.5197097532583879,18.542884826660156,1.3732109069824219,4163.3662109375,4.889800071716309,-1.2812999486923218
4757612514477403520,83.47589734130318,-62.21231136383518,0.1318851080564099,18.708723068237305,1.1515541076660156,4732.31494140625,4.826900005340576,-1.3937000036239624
4757612553133431424,83.48177660882388,-62.20352521193815,1.2659330346466544,15.70724105834961,1.292536735534668,4676.41259765625,4.519999980926514,0.19259999692440033
2062585544856518784,303.4657597806287,40.896307291202575,0.3637852511364993,18.88222885131836,1.8726978302001953,3666.171630859375,4.906599998474121,-0.7682999968528748
2062585544856538496,303.4697630496821,40.9036220241926,0.18473335552237855,18.48970603942871,1.8438224792480469,3857.0693359375,4.2657999992370605,-2.117300033569336
4757612587493166080,83.44401596003746,-62.200114190923344,0.5548807501955628,17.777984619140625,1.17095947265625,4673.083984375,4.735099792480469,-0.9228000044822693
6010796903868687744,241.59897315346336,-35.809961091878826,0.4310702643859199,18.342193603515625,1.487579345703125,4235.3515625,4.894000053405762,-1.350600004196167
6010796903868723840,241.61059094630767,-35.79977980672405,0.6611020598205949,17.325422286987305,1.4263629913330078,4953.541015625,4.724400043487549,-1.086899995803833
6010796903868725376,241.6067918675916,-35.799285135797184,0.19934793546766646,18.725889205932617,1.3399620056152344,4386.0361328125,4.750100135803223,-2.518199920654297
4757121105801101568,84.21571101438158,-63.570398132780426,0.9622246715617878,17.696680068969727,1.5642433166503906,4011.257568359375,4.533699989318848,-1.3351000547409058
6011573266459332224,236.96579156823785,-35.47238934273738,0.4303090989135543,17.621644973754883,2.093313217163086,4792.98046875,4.651700019836426,-0.5026999711990356
4757121105801104256,84.22524776955525,-63.5750341498406,0.16019767490240477,17.942337036132812,1.303070068359375,4486.71435546875,4.815400123596191,-1.188599944114685
2062720273698851200,309.0061067051055,36.14378602056395,0.30106341695574046,14.975973129272461,2.265749931335449,4759.1181640625,2.559999942779541,0.19200000166893005
2062720303750716416,308.99103750743546,36.137445256484106,0.3310720956240495,18.23341941833496,2.0440940856933594,4648.7734375,4.614099979400635,-1.517199993133545
4757341386083808128,80.70015033175532,-62.98489018996907,0.40755854206264464,16.331323623657227,0.9048433303833008,5546.06494140625,4.596799850463867,-0.18369999527931213
4757341450496930048,80.64920033668402,-62.96942523101973,1.7626379228361766,18.23673439025879,2.200021743774414,3719.802978515625,4.843299865722656,-0.5022000074386597
4757341450512397312,80.64920535637951,-62.97084004132591,0.7722155517816796,18.814298629760742,1.6176128387451172,3643.01904296875,4.576499938964844,-0.8935999870300293
4757341454803278464,80.66437967467073,-62.9680158227074,0.18753816165931977,18.995941162109375,1.0229759216308594,4960.21875,4.8618998527526855,-2.016700029373169
4756990328328700544,84.06583940801394,-64.09478453404697,0.24084255482508804,17.66617202758789,0.8419990539550781,5536.84423828125,4.654300212860107,-0.7508000135421753
4756990332640653952,84.07011104101637,-64.09851089924048,0.324660863203492,16.192895889282227,0.7538890838623047,5836.607421875,4.332900047302246,-1.0302000045776367
4756990332640654720,84.06723939925,-64.09113257035551,0.798814814516271,17.694820404052734,1.6971397399902344,4295.5634765625,4.5467000007629395,0.12020000070333481
4756990362688761600,84.06934178780328,-64.08261130643575,0.20107342798506259,18.675243377685547,-0.011760711669921875,9996.6572265625,4.591700077056885,-1.3051999807357788
4758137840511975552,88.3108525867251,-62.69695172848035,0.12933880482267351,18.384370803833008,1.2288455963134766,4563.18310546875,4.821499824523926,-1.2589999437332153
4758137844809739264,88.30015357330956,-62.69239748424532,0.4858775464726024,18.85919761657715,1.636993408203125,4185.2900390625,4.677299976348877,-0.029200000688433647
4758137844809740288,88.30373595873971,-62.69597435507674,2.1347695007885603,16.199281692504883,1.7758893966674805,4274.23046875,4.635700225830078,0.2761000096797943
4758137879169478144,88.28450531573775,-62.700547264666405,1.4891484734492522,17.75482749938965,1.9394550323486328,3755.404541015625,4.815800189971924,-0.4724000096321106
4758137879170853888,88.26123566364657,-62.697635636157315,0.17301746684649133,18.035518646240234,1.1311397552490234,4779.48291015625,4.83519983291626,-1.6318000555038452
4758137913529211392,88.27532437881324,-62.68353384188562,1.2102259666785462,17.808792114257812,2.0719470977783203,3882.56689453125,4.388800144195557,-0.014999999664723873
4758137913529213440,88.28643465559966,-62.68801730653256,1.7286065282155674,18.656030654907227,2.3720169067382812,3375.083740234375,4.668600082397461,-0.597100019454956
2062720239339106432,309.0005718337185,36.13014865453987,0.9436815982746093,14.334087371826172,1.0714359283447266,5694.94580078125,3.9256999492645264,-0.23919999599456787
2062720239339108608,309.0023903518598,36.13490344889988,0.7385520102506982,16.272056579589844,1.448531150817871,4714.41259765625,4.2530999183654785,-0.7664999961853027
2062720239339110016,309.00017638787375,36.1337500762325,0.2391597622724064,17.09526252746582,1.820211410522461,7133.982421875,4.315800189971924,-0.013100000098347664
2062720239339116928,308.9926088961365,36.13307693710721,0.4243491722736499,17.51466178894043,1.8026180267333984,4908.17333984375,4.3445000648498535,-1.5052000284194946
2062720269390994432,309.0100277690057,36.14379628933075,0.45778296062246143,18.2786865234375,1.8865642547607422,4728.80126953125,4.816199779510498,-1.4290000200271606
2062720269391005952,309.0131059223505,36.14775549077778,0.5638308319010806,18.513717651367188,1.7646408081054688,4777.99267578125,4.884200096130371,-2.0824999809265137
2062720273691823360,309.009679940011,36.14311432766086,0.7122162301596585,18.84795570373535,2.0484237670898438,3529.89990234375,4.609499931335449,-1.198099970817566
2062585544856549376,303.47113120898285,40.90586111071248,0.5950229892470357,15.271178245544434,1.3782329559326172,7190.732421875,4.104000091552734,-0.19589999318122864
6011010522669642624,239.7856176527098,-35.43796005679615,0.534179827172393,16.82676124572754,1.2098846435546875,5129.49853515625,4.450200080871582,-0.6003999710083008
6011010552720030720,239.7453918784351,-35.45915830923863,0.20513399391827705,17.531457901000977,1.3341655731201172,4777.16357421875,4.825099945068359,-1.5219999551773071
