pl_name,hostname,discoverymethod,disc_year,pl_eqt
Kepler-1025 b,Kepler-1025,Transit,2016,1654
TOI-4495.01,TOI-4495,Transit,2024,1382.67
Kepler-1666 b,Kepler-1666,Transit,2020,672
WASP-16 b,WASP-16,Transit,2009,1389
Kepler-366 b,Kepler-366,Transit,2014,1326
Kepler-207 d,Kepler-207,Transit,2014,1254
Kepler-798 b,Kepler-798,Transit,2016,864
Kepler-1924 b,Kepler-1924,Transit,2021,821
Kepler-1767 b,Kepler-1767,Transit,2021,393
Kepler-1654 b,Kepler-1654,Transit,2018,206
GJ 740 b,GJ 740,Radial Velocity,2021,829
Kepler-392 b,Kepler-392,Transit,2014,1125
Kepler-1524 b,Kepler-1524,Transit,2016,438
Kepler-359 c,Kepler-359,Transit,2014,512
TOI-1743 b,TOI-1743,Transit,2025,485
TOI-1181 b,TOI-1181,Transit,2022,1942.12
Kepler-324 e,Kepler-324,Transit,2021,635
K2-136 b,K2-136,Transit,2017,610
Kepler-1514 b,Kepler-1514,Transit,2016,387.9
Kepler-279 b,Kepler-279,Transit,2014,1104
Kepler-147 b,Kepler-147,Transit,2014,953
TOI-1853 b,TOI-1853,Transit,2023,1479
Kepler-1837 b,Kepler-1837,Transit,2021,1012
K2-356 b,K2-356,Transit,2021,624
Kepler-1986 b,Kepler-1986,Transit,2023,579
Kepler-114 c,Kepler-114,Transit,2013,507
Kepler-1093 c,Kepler-1093,Transit,2016,508
Kepler-20 c,Kepler-20,Transit,2011,828
Kepler-934 b,Kepler-934,Transit,2016,384
Kepler-1521 b,Kepler-1521,Transit,2016,391
K2-288 B b,K2-288 B,Transit,2018,226.36
Kepler-946 b,Kepler-946,Transit,2016,857
Kepler-696 b,Kepler-696,Transit,2016,1234
Kepler-238 c,Kepler-238,Transit,2014,1146
Kepler-1448 b,Kepler-1448,Transit,2016,811
TOI-4551 b,TOI-4551,Transit,2023,1655
Kepler-1901 b,Kepler-1901,Transit,2021,1132
Kepler-189 c,Kepler-189,Transit,2014,544
HD 135344 A b,HD 135344 A,Imaging,2025,1585
K2-43 c,K2-43,Transit,2019,1093.7
Kepler-55 c,Kepler-55,Transit,2012,349
Kepler-673 b,Kepler-673,Transit,2016,1023
Kepler-218 b,Kepler-218,Transit,2014,1156
Kepler-1754 b,Kepler-1754,Transit,2021,672
TIC 4672985 b,TIC 4672985,Transit,2024,517.2
K2-100 b,K2-100,Transit,2016,1841
WASP-78 b,WASP-78,Transit,2012,2469.7
Kepler-1387 b,Kepler-1387,Transit,2016,1123
Kepler-222 c,Kepler-222,Transit,2014,734
K2-107 b,K2-107,Transit,2017,1649
Kepler-999 b,Kepler-999,Transit,2016,1355
Kepler-620 b,Kepler-620,Transit,2016,849
Kepler-1412 b,Kepler-1412,Transit,2016,1397
Kepler-1330 b,Kepler-1330,Transit,2016,879
TOI-2989 b,TOI-2989,Transit,2025,1001
Kepler-424 b,Kepler-424,Transit,2014,1116
Kepler-349 c,Kepler-349,Transit,2014,763
Kepler-1222 b,Kepler-1222,Transit,2016,1246
Kepler-760 c,Kepler-760,Transit,2016,1139
Kepler-463 b,Kepler-463,Transit,2016,880
Kepler-186 d,Kepler-186,Transit,2014,379
AU Mic b,AU Mic,Transit,2020,600
Kepler-1231 b,Kepler-1231,Transit,2016,870
Kepler-274 b,Kepler-274,Transit,2014,961
Kepler-280 c,Kepler-280,Transit,2014,1088
TOI-163 b,TOI-163,Transit,2019,1669
Kepler-969 b,Kepler-969,Transit,2016,465
K2-4 b,K2-4,Transit,2015,563
Kepler-359 b,Kepler-359,Transit,2014,671
TOI-2337 b,TOI-2337,Transit,2022,1272.46
Kepler-1385 b,Kepler-1385,Transit,2016,1423
Kepler-446 d,Kepler-446,Transit,2015,436
Kepler-369 c,Kepler-369,Transit,2014,391
TOI-431 b,TOI-431,Transit,2021,1862
WASP-102 b,WASP-102,Transit,2025,1671
TOI-2015 b,TOI-2015,Transit,2023,530.9
Kepler-645 b,Kepler-645,Transit,2016,1730
Kepler-1253 b,Kepler-1253,Transit,2016,501
HAT-P-53 b,HAT-P-53,Transit,2015,1778
TOI-411 c,HD 22946,Transit,2022,931
Kepler-65 b,Kepler-65,Transit,2012,1740
TOI-1467 b,TOI-1467,Transit,2024,506.07
WASP-186 b,WASP-186,Transit,2020,1378.4
Kepler-832 b,Kepler-832,Transit,2016,965
Kepler-281 d,Kepler-281,Transit,2021,321
DMPP-3 A b,DMPP-3 A,Radial Velocity,2019,854
TOI-2529 b,TOI-2529,Transit,2024,636
Kepler-1889 b,Kepler-1889,Transit,2021,493
TOI-5340 b,TOI-5340,Transit,2025,1566
Kepler-988 b,Kepler-988,Transit,2016,368
K2-117 c,K2-117,Transit,2017,537
K2-34 b,K2-34,Transit,2016,1687
Kepler-400 c,Kepler-400,Transit,2014,755
KOI-1599.01,KOI-1599,Transit,2019,660
WASP-118 b,WASP-118,Transit,2016,1729
TOI-880 c,TOI-880,Transit,2025,805
Kepler-1687 b,Kepler-1687,Transit,2020,598
TOI-1278 b,TOI-1278,Transit,2021,407.87
Kepler-1346 b,Kepler-1346,Transit,2016,1236
TOI-5799 c,TOI-5799,Transit,2025,337
Kepler-187 c,Kepler-187,Transit,2014,963
Kepler-364 b,Kepler-364,Transit,2014,753
TOI-5082.01,TOI-5082,Transit,2024,1164.91
Kepler-732 c,Kepler-732,Transit,2016,893
Kepler-364 c,Kepler-364,Transit,2014,568
Kepler-444 f,Kepler-444,Transit,2015,673
GJ 887 c,GJ 887,Radial Velocity,2020,352
TOI-1450 A b,TOI-1450 A,Transit,2024,722
GJ 3021 b,GJ 3021,Radial Velocity,2000,350
Kepler-524 b,Kepler-524,Transit,2016,974
Kepler-291 c,Kepler-291,Transit,2014,1035
Kepler-361 b,Kepler-361,Transit,2014,1060
Kepler-286 b,Kepler-286,Transit,2014,1367
WASP-132 c,WASP-132,Transit,2022,1329
K2-273 b,K2-273,Transit,2018,849
Kepler-1042 b,Kepler-1042,Transit,2016,574
Kepler-516 b,Kepler-516,Transit,2016,1095
V1298 Tau d,V1298 Tau,Transit,2019,845
LHS 1140 b,LHS 1140,Transit,2017,226
Kepler-1491 b,Kepler-1491,Transit,2016,821
TOI-1260 d,TOI-1260,Transit,2022,499
HD 106906 b,HD 106906,Imaging,2013,1800
Kepler-1343 b,Kepler-1343,Transit,2016,1294
Kepler-177 b,Kepler-177,Transit,2013,549
Kepler-119 b,Kepler-119,Transit,2014,1213
Kepler-1384 b,Kepler-1384,Transit,2016,608
Kepler-1528 b,Kepler-1528,Transit,2016,1549
Kepler-343 b,Kepler-343,Transit,2014,1024
TOI-913 b,TOI-913,Transit,2023,712.01
Kepler-376 c,Kepler-376,Transit,2014,873
Kepler-1075 b,Kepler-1075,Transit,2016,818
Kepler-160 c,Kepler-160,Transit,2014,771
HAT-P-36 b,HAT-P-36,Transit,2011,1780.97
Kepler-1591 b,Kepler-1591,Transit,2016,892
Kepler-368 b,Kepler-368,Transit,2014,800
Kepler-192 b,Kepler-192,Transit,2014,803
TOI-564 b,TOI-564,Transit,2020,1714
Kepler-1057 b,Kepler-1057,Transit,2016,724
HAT-P-12 b,HAT-P-12,Transit,2009,963
Kepler-1378 b,Kepler-1378,Transit,2016,525
Kepler-115 b,Kepler-115,Transit,2014,1489
TOI-481 b,TOI-481,Transit,2020,1370
Kepler-527 b,Kepler-527,Transit,2016,1157
Kepler-847 b,Kepler-847,Transit,2016,1054
Kepler-742 b,Kepler-742,Transit,2016,690
HD 23472 e,HD 23472,Transit,2022,723
Kepler-936 b,Kepler-936,Transit,2016,867
GJ 3473 b,GJ 3473,Transit,2020,773
Kepler-183 b,Kepler-183,Transit,2014,1088
TOI-216.01,TOI-216,Transit,2019,497
Kepler-1735 b,Kepler-1735,Transit,2021,502
Kepler-1618 b,Kepler-1618,Transit,2016,1267
Kepler-1455 b,Kepler-1455,Transit,2016,298
TOI-257 b,TOI-257,Transit,2021,1027
Kepler-296 e,Kepler-296,Transit,2014,337
TOI-1301.01,TOI-1301,Transit,2024,737.36
K2-208 b,K2-208,Transit,2018,1122
Kepler-616 d,Kepler-616,Transit,2021,499
Kepler-325 b,Kepler-325,Transit,2014,1017
Kepler-1497 b,Kepler-1497,Transit,2016,924
Kepler-1376 b,Kepler-1376,Transit,2016,1042
EPIC 220674823 c,EPIC 220674823,Transit,2016,804
Kepler-981 b,Kepler-981,Transit,2016,1103
K2-111 b,K2-111,Transit,2017,1309
Kepler-176 b,Kepler-176,Transit,2014,841
TOI-1823 b,TOI-1823,Transit,2024,423.63
Kepler-290 c,Kepler-290,Transit,2014,437
Kepler-1190 b,Kepler-1190,Transit,2016,609
TOI-544 b,TOI-544,Transit,2022,999
WASP-81 b,WASP-81,Transit,2017,1623
Kepler-726 b,Kepler-726,Transit,2016,543
Kepler-154 c,Kepler-154,Transit,2014,454
Kepler-1540 b,Kepler-1540,Transit,2016,266
Kepler-1194 b,Kepler-1194,Transit,2016,676
TOI-2134 b,TOI-2134,Transit,2023,666
K2-345 b,K2-345,Transit,2021,437
Kepler-594 b,Kepler-594,Transit,2016,678
Kepler-352 d,Kepler-352,Transit,2021,788
Kepler-803 b,Kepler-803,Transit,2016,543
TOI-2076 c,TOI-2076,Transit,2021,543.16
HIP 97166 b,HIP 97166,Transit,2021,701.66
Kepler-1732 b,Kepler-1732,Transit,2021,699
TOI-558 b,TOI-558,Transit,2021,1061
Kepler-176 c,Kepler-176,Transit,2014,633
WASP-126 b,WASP-126,Transit,2016,1480
KOI-94 d,KOI-94,Transit,2013,806
Kepler-225 c,Kepler-225,Transit,2014,412
Kepler-143 b,Kepler-143,Transit,2014,838
Kepler-833 b,Kepler-833,Transit,2016,382
Kepler-269 b,Kepler-269,Transit,2014,1007
Kepler-1759 b,Kepler-1759,Transit,2021,954
Kepler-927 b,Kepler-927,Transit,2016,906
HD 23472 b,HD 23472,Transit,2019,543
Kepler-1215 b,Kepler-1215,Transit,2016,1046
K2-108 b,K2-108,Transit,2017,1360
TOI-1859 b,TOI-1859,Transit,2023,615
Kepler-914 b,Kepler-914,Transit,2016,1192
Kepler-83 c,Kepler-83,Transit,2012,362
2MASS J01225093-2439505 b,2MASS J01225093-2439505,Imaging,2013,1600
Kepler-321 b,Kepler-321,Transit,2014,1042
Kepler-973 b,Kepler-973,Transit,2016,402
CoRoT-27 b,CoRoT-27,Transit,2014,1500
Kepler-440 b,Kepler-440,Transit,2015,229
K2-343 b,K2-343,Transit,2021,653
Kepler-51 c,Kepler-51,Transit,2012,439
K2-212 b,K2-212,Transit,2018,542
Kepler-903 b,Kepler-903,Transit,2016,842
WASP-164 b,WASP-164,Transit,2018,1610
Kepler-1733 b,Kepler-1733,Transit,2021,1021
Kepler-367 c,Kepler-367,Transit,2014,357
Kepler-176 e,Kepler-176,Transit,2016,398
HD 5278 b,HD 5278,Transit,2021,943
K2-237 b,K2-237,Transit,2018,1759
Kepler-331 d,Kepler-331,Transit,2014,346
Kepler-357 c,Kepler-357,Transit,2014,576
Kepler-462 c,Kepler-462,Transit,2020,453
Kepler-865 b,Kepler-865,Transit,2016,694
Kepler-194 c,Kepler-194,Transit,2014,815
TOI-763 c,TOI-763,Transit,2020,800
Kepler-1244 b,Kepler-1244,Transit,2016,1839
HD 108236 c,HD 108236,Transit,2020,932
WASP-156 b,WASP-156,Transit,2017,934.5
Kepler-312 c,Kepler-312,Transit,2014,754
TOI-5322 b,TOI-5322,Transit,2025,1350
Kepler-1810 b,Kepler-1810,Transit,2021,380
Proxima Cen b,Proxima Cen,Radial Velocity,2016,218
Kepler-374 b,Kepler-374,Transit,2014,1761
Kepler-744 b,Kepler-744,Transit,2016,750
Kepler-1761 b,Kepler-1761,Transit,2021,613
Kepler-299 c,Kepler-299,Transit,2014,946
HD 21749 c,GJ 143,Transit,2019,701
Kepler-997 b,Kepler-997,Transit,2016,1709
Kepler-1282 b,Kepler-1282,Transit,2016,1418
Kepler-1160 b,Kepler-1160,Transit,2016,839
Qatar-6 b,Qatar-6,Transit,2017,1006
Kepler-1595 b,Kepler-1595,Transit,2016,980
Kepler-162 b,Kepler-162,Transit,2014,961
PDS 70 c,PDS 70,Imaging,2019,995
Kepler-975 c,Kepler-975,Transit,2023,1168
Kepler-247 b,Kepler-247,Transit,2014,970
Kepler-1479 b,Kepler-1479,Transit,2016,746
KOI-984 c,KOI-984,Transit Timing Variations,2022,597
Kepler-1336 c,Kepler-1336,Transit,2016,1260
TOI-216.02,TOI-216,Transit,2019,628
Kepler-194 b,Kepler-194,Transit,2014,1648
Kepler-157 d,Kepler-157,Transit,2016,969
Kepler-1418 b,Kepler-1418,Transit,2016,419
Kepler-978 b,Kepler-978,Transit,2016,546
Kepler-763 c,Kepler-763,Transit,2023,938
Kepler-236 c,Kepler-236,Transit,2014,329
K2-33 b,K2-33,Transit,2016,850
Kepler-344 b,Kepler-344,Transit,2014,643
Kepler-851 b,Kepler-851,Transit,2016,900
Kepler-661 b,Kepler-661,Transit,2016,678
Oph 11 b,Oph 11,Imaging,2006,2175
TOI-2328 b,TOI-2328,Transit,2025,842
K2-35 b,K2-35,Transit,2016,979
Kepler-206 d,Kepler-206,Transit,2014,681
Kepler-1468 c,Kepler-1468,Transit,2016,1448
Kepler-605 b,Kepler-605,Transit,2016,1133
Kepler-96 b,Kepler-96,Transit,2014,711
Kepler-1371 b,Kepler-1371,Transit,2016,1015
Kepler-180 b,Kepler-180,Transit,2014,781
Kepler-1468 b,Kepler-1468,Transit,2016,1093
TOI-2152 A b,TOI-2152,Transit,2023,1802
Kepler-1104 b,Kepler-1104,Transit,2016,1321
HATS-22 b,HATS-22,Transit,2017,858
Kepler-1569 b,Kepler-1569,Transit,2016,1222
NGTS-6 b,NGTS-6,Transit,2019,1283.9
Kepler-1907 b,Kepler-1907,Transit,2021,856
Kepler-234 b,Kepler-234,Transit,2014,1420
Kepler-1100 b,Kepler-1100,Transit,2016,1000
Kepler-291 b,Kepler-291,Transit,2014,1212
Kepler-929 b,Kepler-929,Transit,2016,2362
Kepler-525 b,Kepler-525,Transit,2016,832
Kepler-860 b,Kepler-860,Transit,2016,1050
TOI-2524 b,TOI-2524,Transit,2023,1100
Kepler-1168 b,Kepler-1168,Transit,2016,379
HATS-2 b,HATS-2,Transit,2013,1550
K2-17 b,K2-17,Transit,2015,487
TOI-1451 b,TOI-1451,Transit,2024,723.33
Kepler-148 d,Kepler-148,Transit,2016,413
TOI-663 b,TOI-663,Transit,2024,674
Kepler-1056 b,Kepler-1056,Transit,2016,590
CoRoT-9 b,CoRoT-9,Transit,2009,420
Kepler-1554 b,Kepler-1554,Transit,2016,288
Kepler-1180 b,Kepler-1180,Transit,2016,765
WASP-106 b,WASP-106,Transit,2014,1140
Kepler-1424 b,Kepler-1424,Transit,2016,629
TOI-1259 A b,TOI-1259 A,Transit,2021,963
Kepler-1768 b,Kepler-1768,Transit,2021,933
Kepler-1642 c,Kepler-1642,Transit,2016,1095
Kepler-1534 b,Kepler-1534,Transit,2016,955
Kepler-234 c,Kepler-234,Transit,2014,1025
K2-181 b,K2-181,Transit,2018,949
LP 890-9 b,LP 890-9,Transit,2022,396
HAT-P-35 b,HAT-P-35,Transit,2011,1581
Kepler-1935 b,Kepler-1935,Transit,2021,1083
Kepler-206 c,Kepler-206,Transit,2014,825
Kepler-1039 b,Kepler-1039,Transit,2016,2080
Kepler-343 c,Kepler-343,Transit,2014,746
Kepler-920 c,Kepler-920,Transit,2016,364
Kepler-1090 c,Kepler-1090,Transit,2021,496
HAT-P-60 b,HAT-P-60,Transit,2021,1772
Kepler-304 e,Kepler-304,Transit,2016,1137
K2-239 c,K2-239,Transit,2018,427
HD 88986 b,HD 88986,Radial Velocity,2023,460
HD 190360 b,HD 190360,Radial Velocity,2003,150
Kepler-976 b,Kepler-976,Transit,2016,324
Kepler-1526 b,Kepler-1526,Transit,2016,787
Kepler-1694 b,Kepler-1694,Transit,2020,956
Kepler-1776 b,Kepler-1776,Transit,2021,603
HAT-P-64 b,HAT-P-64,Transit,2021,1766
KOI-3503 b,KOI-3503,Transit,2021,785
Kepler-526 b,Kepler-526,Transit,2016,1099
Kepler-1879 b,Kepler-1879,Transit,2021,987
Kepler-541 b,Kepler-541,Transit,2016,1673
HD 219134 d,HD 219134,Radial Velocity,2015,410.5
WASP-123 b,WASP-123,Transit,2016,1520
TOI-824 b,TOI-824,Transit,2020,1253
CoRoT-23 b,CoRoT-23,Transit,2011,1660
Kepler-221 e,Kepler-221,Transit,2014,582
HD 28109 c,HD 28109,Transit,2022,585.2
K2-11 b,K2-11,Transit,2015,734
Kepler-246 b,Kepler-246,Transit,2014,896
Kepler-280 b,Kepler-280,Transit,2014,1425
Kepler-22 b,Kepler-22,Transit,2011,279
Kepler-411 b,Kepler-411,Transit,2013,1138
Kepler-1358 b,Kepler-1358,Transit,2016,827
Kepler-818 b,Kepler-818,Transit,2016,786
TOI-260 b,TOI-260,Transit,2024,493
K2-316 b,K2-316,Transit,2020,841
Kepler-1189 b,Kepler-1189,Transit,2016,1158
WASP-20 b,WASP-20,Transit,2015,1379
WASP-182 b,WASP-182,Transit,2019,1479
EPIC 249893012 c,EPIC 249893012,Transit,2020,990
WASP-35 b,WASP-35,Transit,2011,1338.29
Kepler-529 c,Kepler-529,Transit,2016,891
Kepler-1436 b,Kepler-1436,Transit,2016,1001
TOI-813 b,TOI-813,Transit,2020,610
Kepler-313 c,Kepler-313,Transit,2014,683
TOI-3629 b,TOI-3629,Transit,2022,690
HAT-P-61 b,HAT-P-61,Transit,2021,1505
TOI-712 c,TOI-712,Transit,2022,369.9
Kepler-1571 b,Kepler-1571,Transit,2016,1476
TOI-2589 b,TOI-2589,Transit,2023,592
NGTS-27 b,NGTS-27,Transit,2024,1783
HAT-P-41 b,HAT-P-41,Transit,2012,1941
Kepler-84 e,Kepler-84,Transit,2014,672
TOI-1227 b,TOI-1227,Transit,2022,243.77
Kepler-1011 b,Kepler-1011,Transit,2016,920
HD 137496 b,HD 137496,Transit,2021,2130
Kepler-1600 b,Kepler-1600,Transit,2016,209
Kepler-49 c,Kepler-49,Transit,2012,443
Kepler-441 b,Kepler-441,Transit,2015,189
Kepler-126 c,Kepler-126,Transit,2014,790
K2-14 b,K2-14,Transit,2015,488
Kepler-598 b,Kepler-598,Transit,2016,1050
Kepler-1028 b,Kepler-1028,Transit,2016,1217
Kepler-748 b,Kepler-748,Transit,2016,938
CoRoT-14 b,CoRoT-14,Transit,2010,1952
Kepler-1349 b,Kepler-1349,Transit,2016,1668
Kepler-1627 b,Kepler-1627,Transit,2016,794
Kepler-1920 b,Kepler-1920,Transit,2021,660
Kepler-1155 b,Kepler-1155,Transit,2016,609
Kepler-394 d,Kepler-394,Transit,2021,1165
Kepler-619 c,Kepler-619,Transit,2016,1767
TOI-2048 b,TOI-2048,Transit,2022,646
Kepler-253 b,Kepler-253,Transit,2014,949
Kepler-1171 b,Kepler-1171,Transit,2016,2700
K2-113 b,K2-113,Transit,2017,1098
Kepler-898 b,Kepler-898,Transit,2016,616
Kepler-436 c,Kepler-436,Transit,2016,503
TOI-2107 b,TOI-2107,Transit,2024,1397
WASP-58 b,WASP-58,Transit,2012,1270
Kepler-139 c,Kepler-139,Transit,2014,350
Kepler-1743 b,Kepler-1743,Transit,2021,1144
Kepler-721 b,Kepler-721,Transit,2016,850
Kepler-314 c,Kepler-314,Transit,2014,890
HAT-P-31 b,HAT-P-31,Transit,2011,1450
K2-211 b,K2-211,Transit,2018,1873
Kepler-2001 b,Kepler-2001,Transit,2023,1402
TOI-238 b,TOI-238,Transit,2024,1456.61
G 192-15 c,G 192-15,Radial Velocity,2025,55.9
Kepler-641 b,Kepler-641,Transit,2016,926
Kepler-689 b,Kepler-689,Transit,2016,536
HD 7924 c,HD 7924,Radial Velocity,2015,583.6
Kepler-1817 b,Kepler-1817,Transit,2021,463
GJ 3473 c,GJ 3473,Radial Velocity,2020,329.1
Kepler-217 c,Kepler-217,Transit,2014,1208
Kepler-235 d,Kepler-235,Transit,2014,401
Kepler-642 b,Kepler-642,Transit,2016,1810
Kepler-1247 b,Kepler-1247,Transit,2016,676
Kepler-457 d,KOI-7892,Transit,2021,1008
Kepler-868 b,Kepler-868,Transit,2016,1047
Kepler-551 b,Kepler-551,Transit,2016,483
Kepler-243 b,Kepler-243,Transit,2014,850
Kepler-153 b,Kepler-153,Transit,2014,621
Kepler-181 c,Kepler-181,Transit,2014,937
KOI-217 b,KOI-217,Transit,2010,1046
Kepler-308 b,Kepler-308,Transit,2014,833
Kepler-776 b,Kepler-776,Transit,2016,904
TOI-712 b,TOI-712,Transit,2022,650
V1298 Tau b,V1298 Tau,Transit,2019,677
DMPP-2 b,DMPP-2,Radial Velocity,2019,1000
Teegarden's Star d,Teegarden's Star,Radial Velocity,2024,159
Kepler-254 d,Kepler-254,Transit,2014,686
K2-352 b,K2-352,Transit,2021,1160
K2-19 b,K2-19,Transit,2015,779
Kepler-1413 b,Kepler-1413,Transit,2016,661
HATS-60 b,HATS-60,Transit,2018,1528
Kepler-465 b,Kepler-465,Transit,2016,996
Kepler-953 c,Kepler-953,Transit,2016,873
Kepler-1475 b,Kepler-1475,Transit,2016,441
Wolf 503 b,Wolf 503,Transit,2018,790
Kepler-1525 b,Kepler-1525,Transit,2016,1343
Kepler-1009 b,Kepler-1009,Transit,2016,403
TOI-1075 b,TOI-1075,Transit,2022,1323
HAT-P-67 b,HAT-P-67,Transit,2017,1903
Kepler-250 c,Kepler-250,Transit,2014,782
TOI-2459 b,TOI-2459,Transit,2023,445.01
TOI-2373 b,TOI-2373,Transit,2023,860
Kepler-1530 d,Kepler-1530,Transit,2021,972
Kepler-1420 b,Kepler-1420,Transit,2016,806
TOI-1288 b,TOI-1288,Transit,2022,1203.44
Kepler-660 b,Kepler-660,Transit,2016,649
Kepler-760 b,Kepler-760,Transit,2016,748
TRAPPIST-1 c,TRAPPIST-1,Transit,2016,339.7
Kepler-1712 b,Kepler-1712,Transit,2021,391
Kepler-784 b,Kepler-784,Transit,2016,688
TOI-672 b,TOI-672,Transit,2023,676.15
K2-333 b,K2-333,Transit,2021,826
Kepler-1612 b,Kepler-1612,Transit,2016,1030
TOI-1246 e,TOI-1246,Transit,2022,463.98
TOI-1696 b,TOI-1696,Transit,2022,489
Kepler-1514 c,Kepler-1514,Transit,2020,1066
K2-157 b,K2-157,Transit,2018,2432
Kepler-1562 b,Kepler-1562,Transit,2016,554
Kepler-1335 b,Kepler-1335,Transit,2016,809
Kepler-612 b,Kepler-612,Transit,2016,1046
Kepler-20 f,Kepler-20,Transit,2011,681
Kepler-79 e,Kepler-79,Transit,2014,511
CoRoT-32 b,CoRoT-32,Transit,2018,938
Kepler-235 c,Kepler-235,Transit,2014,555
Kepler-383 c,Kepler-383,Transit,2014,406
HATS-31 b,HATS-31,Transit,2016,1823
Kepler-1882 b,Kepler-1882,Transit,2021,894
Kepler-20 d,Kepler-20,Transit,2011,430
Kepler-664 b,Kepler-664,Transit,2016,1406
Kepler-450 b,Kepler-450,Transit,2015,769
Kepler-1054 b,Kepler-1054,Transit,2016,1177
TOI-5386 A b,TOI-5386 A,Transit,2025,1488
TOI-904 b,TOI-904,Transit,2023,429.43
Kepler-387 c,Kepler-387,Transit,2014,826
TOI-1130 b,TOI-1130,Transit,2020,825
DMPP-1 c,DMPP-1,Radial Velocity,2019,1239
TOI-1268 b,TOI-1268,Transit,2022,918.9
Kepler-157 c,Kepler-157,Transit,2014,779
Kepler-947 b,Kepler-947,Transit,2016,573
TOI-1246 c,TOI-1246,Transit,2022,862.49
Kepler-680 b,Kepler-680,Transit,2016,1147
Kepler-697 b,Kepler-697,Transit,2016,1151
Kepler-616 b,Kepler-616,Transit,2016,860
Kepler-202 c,Kepler-202,Transit,2014,505
K2-339 b,K2-339,Transit,2021,508
Kepler-1402 b,Kepler-1402,Transit,2016,1789
HD 95086 b,HD 95086,Imaging,2013,1000
K2-27 b,K2-27,Transit,2016,836
TOI-2449 b,TOI-2449,Transit,2025,400
TOI-677 b,TOI-677,Transit,2020,1252
Kepler-338 e,Kepler-338,Transit Timing Variations,2014,1143
K2-229 c,K2-229,Transit,2018,750
Kepler-271 b,Kepler-271,Transit,2014,759
CoRoT-24 c,CoRoT-24,Transit,2014,850
K2-21 c,K2-21,Transit,2015,420
Kepler-1205 b,Kepler-1205,Transit,2016,1667
Kepler-1749 b,Kepler-1749,Transit,2021,420
Kepler-1814 c,Kepler-1814,Transit,2023,1711
Kepler-1067 c,Kepler-1067,Transit,2021,973
Kepler-336 c,Kepler-336,Transit,2014,967
Kepler-1793 b,Kepler-1793,Transit,2021,713
Kepler-252 b,Kepler-252,Transit,2014,587
TOI-1203 b,TOI-1203,Radial Velocity,2025,1361.2
WASP-75 b,WASP-75,Transit,2013,1710
Kepler-1181 b,Kepler-1181,Transit,2016,1374
Kepler-1107 b,Kepler-1107,Transit,2016,1897
Kepler-423 b,Kepler-423,Transit,2014,1605
Kepler-65 d,Kepler-65,Transit,2012,1117
Kepler-80 g,Kepler-80,Transit,2017,418
2M0437 b,2MASS J04372171+2651014,Imaging,2021,1450
K2-79 b,K2-79,Transit,2016,1022
Kepler-1395 b,Kepler-1395,Transit,2016,1311
Kepler-166 c,Kepler-166,Transit,2014,468
Kepler-201 b,Kepler-201,Transit,2014,683
Kepler-349 b,Kepler-349,Transit,2014,972
Kepler-1518 b,Kepler-1518,Transit,2016,1351
Kepler-1815 b,Kepler-1815,Transit,2021,763
TOI-907.01,TOI-907,Transit,2024,1846.6
Kepler-1383 b,Kepler-1383,Transit,2016,928
Kepler-229 c,Kepler-229,Transit,2014,600
Kepler-800 b,Kepler-800,Transit,2016,675
Kepler-1417 b,Kepler-1417,Transit,2016,695
Kepler-56 b,Kepler-56,Transit,2012,1378
Kepler-1197 b,Kepler-1197,Transit,2016,1011
Kepler-561 b,Kepler-561,Transit,2016,446
Kepler-1921 b,Kepler-1921,Transit,2021,967
Kepler-1484 b,Kepler-1484,Transit,2016,624
Kepler-1272 b,Kepler-1272,Transit,2016,542
Kepler-1210 b,Kepler-1210,Transit,2016,856
K2-245 b,K2-245,Transit,2018,923
Kepler-159 b,Kepler-159,Transit,2014,447
Kepler-91 b,Kepler-91,Transit,2013,2040
Kepler-354 b,Kepler-354,Transit,2014,741
K2-290 b,K2-290,Transit,2019,1230
WASP-47 e,WASP-47,Transit,2015,1992
Kepler-1766 b,Kepler-1766,Transit,2021,406
Kepler-774 b,Kepler-774,Transit,2016,1422
Kepler-137 c,Kepler-137,Transit,2014,568
Kepler-859 b,Kepler-859,Transit,2016,528
TOI-782 b,TOI-782,Transit,2024,435
GJ 414 A b,GJ 414 A,Radial Velocity,2021,308.6
2MASS J11011926-7732383 b,2MASS J11011926-7732383,Imaging,2024,2677
Kepler-1972 c,Kepler-1972,Transit,2022,1215
Kepler-309 c,Kepler-309,Transit,2014,204
Kepler-1833 b,Kepler-1833,Transit,2021,1177
HAT-P-65 b,HAT-P-65,Transit,2016,1818
Kepler-401 d,Kepler-401,Transit,2016,380
HD 48948 b,HD 48948,Radial Velocity,2024,957
Kepler-722 b,Kepler-722,Transit,2016,1182
TRAPPIST-1 f,TRAPPIST-1,Transit,2017,217.7
Kepler-1621 b,Kepler-1621,Transit,2016,469
HD 206893 b,HD 206893,Imaging,2021,1429.2
Kepler-1478 b,Kepler-1478,Transit,2016,598
Kepler-418 c,Kepler-418,Transit,2021,835
HD 110067 d,HD 110067,Transit,2023,602
Kepler-333 c,Kepler-333,Transit,2014,386
Kepler-203 c,Kepler-203,Transit,2014,1096
TOI-1203 d,TOI-1203,Transit,2025,743.6
Kepler-238 d,Kepler-238,Transit,2014,888
HD 238090 b,HD 238090,Radial Velocity,2020,469.6
